"","claim","entity","name","X","year","dyad","claimdy","dispnum3","mid1","window5","window10","window20","claim1","outstanding.claim.5","outstanding.claim.10","outstanding.claim.20","X.1","loser","gainer","month","gaintype","procedur","contgain","area","pop","portion","losetype","contlose","entry","exit","number","indep","conflict","version","agreement","nonviolent.agreement","arbadj2","arbadj0","rivnumb","rivalry","totdisp","rivtyp2","rivtypold","scale","rivals","conttype","cap1","cap2","caprat","polity1","polity2","joint.dem","DispNum3","DispNum41","StAbb1","ccode1","StDay1","StMon1","StYear1","EndDay1","EndMon1","EndYear1","SideA1","RevState1","RevType11","RevType21","Fatality1","FataPre1","HiAct1","HostLev1","Orig1","DispNum42","StAbb2","ccode2","SideA2","RevState2","RevType12","RevType22","Fatality2","FataPre2","HiAct2","HostLev2","Orig2","region","chal","tgt","begclaim","endclaim","resolved","endviol","icowsal","icowsalc","salchal","saltgt","saltan","salint","salintc","salintt","midsiss","midsfat","warsiss","existing.claim","new.claim.1","new.claim.5","new.claim.10","new.claim.20","cname","match","partial"
"178",636,5651,"Walvis Bay",44418,1994,560565,63603,NA,0,0,0,0,1,1,1,1,41395,560,565,3,1,3,1,1124,30000,1,0,0,0,0,865,0,0,4.01,1,1,0,0,NA,NA,NA,NA,NA,NA,0,1,0.0001304,0.007664,0.0170146137787056,6,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,565,560,1990,1994,4,0,10,3,5,5,6,4,2,2,0,0,0,1,0,0,0,0,"Rooibank & Ururas Areas",0,0
"179",636,940,"Rooibank & Ururas Areas",20631,1899,200255,63601,NA,0,0,0,0,1,1,1,1,4799,255,200,11,0,3,0,23310,89000,0,0,0,0,0,382,0,0,4.01,1,1,0,0,410,200255,7,"RIVALRY","ENDURING",NA,1,5,0.1686449,0.1267223,1.33082259397123,7,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,255,200,1885,1911,12,0,3,1,1,2,2,2,0,1,0,0,0,1,0,0,0,0,"Rooibank & Ururas Areas",1,1
"180",646,5812,"Mayotte",39832,1976,220581,64601,NA,0,0,0,0,1,1,1,1,17636,581,220,2,0,4,0,374,38000,1,1,1,0,0,803,0,0,4.01,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0.0233903,1.59e-05,1471.08805031447,8,-4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,581,220,1975,2001,NA,NA,6,2,3,3,4,3,1,1,0,0,0,1,0,0,0,0,"Mayotte",1,1
"181",670,605,"Ceuta Border Areas",11024,1860,230600,67002,NA,0,0,0,0,1,1,1,1,20465,600,230,9,0,2,0,1505,NA,1,1,1,0,0,143,0,0,4.01,0,0,0,0,618,230600,1,"ISOLATED","ISOLATED",NA,0,3,0.0219517,0.00188,11.6764361702128,-6,-6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,230,600,1859,1860,4,1,6,2,2,4,4,3,0,2,1,1,1,1,0,0,0,0,"Melilla Valley",0,0
"182",670,602,"Ceuta-Melilla-Chafarinas Islands",35373,1958,230600,67004,NA,0,1,1,1,1,1,1,1,20563,230,600,4,1,3,1,13219,9000,1,0,0,0,0,682,0,0,4.01,1,1,0,0,621,230600,8,"RIVALRY","ENDURING",1,1,1,0.0016877,0.0107715,0.156681984867474,-5,-7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,600,230,1956,2001,NA,NA,7,2,4,3,4,4,2,1,2,0,0,1,0,0,0,0,"Melilla Valley",0,0
"183",670,609,"Ceuta-Melilla-Chafarinas Islands",39847,1976,230600,67004,NA,0,0,0,0,1,1,1,1,20581,230,600,4,1,3,1,177667,NA,0,0,0,0,0,807,0,0,4.01,1,1,0,0,621,230600,8,"RIVALRY","ENDURING",1,1,1,0.002686,0.0117311,0.228964035768172,-9,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,600,230,1956,2001,NA,NA,7,2,4,3,4,4,2,1,2,0,0,1,0,0,0,0,"Melilla Valley",0,0
"184",670,602,"Ceuta-Melilla-Chafarinas Islands",34877,1956,230600,67004,NA,1,1,1,1,1,1,1,1,20561,230,600,4,1,3,1,19656,1045000,0,0,1,0,0,671,0,0,4.01,1,1,0,0,NA,NA,NA,NA,NA,1,1,1,0.0015641,0.0107137,0.145990647488729,-5,-7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,600,230,1956,2001,NA,NA,7,2,4,3,4,4,2,1,2,0,0,0,1,1,1,1,"Melilla Valley",0,0
"185",670,605,"Ceuta-Melilla-Chafarinas Islands",38106,1969,230600,67004,NA,0,0,0,0,1,1,1,1,20574,230,600,6,1,3,1,1505,51517,1,0,0,0,0,760,0,0,4.01,1,1,0,0,621,230600,8,"RIVALRY","ENDURING",1,1,1,0.0021167,0.0100786,0.210019248705177,-9,-7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,600,230,1956,2001,NA,NA,7,2,4,3,4,4,2,1,2,0,0,1,0,0,0,0,"Melilla Valley",0,0
"186",676,600,"Central Morocco",23932,1912,220600,67601,NA,0,0,0,0,0,0,0,0,17768,600,220,3,0,2,0,398523,5400000,0,1,NA,0,0,437,0,0,4.01,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0.0722322,-9,-0.0080258,8,-6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,220,600,1904,1912,13,0,9,3,3,6,6,4,0,3,1,1,0,1,0,0,0,0,"Central Morocco",1,1
"187",676,600,"Central Morocco",23435,1910,220600,67601,NA,1,1,1,1,1,1,1,1,17766,220,600,3,1,3,1,100,NA,0,0,0,0,0,432,0,0,4.01,1,1,0,0,570,220600,3,"RIVALRY","PROTO",NA,1,0,0.0012219,0.0704682,0.0173397362214446,-6,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,220,600,1904,1912,13,0,9,3,3,6,6,4,0,3,1,1,0,1,0,0,0,0,"Central Morocco",1,1
"188",676,602,"Northern & Southern Morocco",23946,1912,230600,67602,NA,0,0,0,0,0,0,0,0,20517,600,230,11,0,2,1,26000,600000,1,1,1,0,0,438,0,0,4.01,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0.0147223,-9,-0.00163581111111111,6,-6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,230,600,1904,1912,13,0,9,3,3,6,6,4,0,3,1,1,0,1,0,0,0,0,"Central Morocco",0,0
"189",676,600,"Central Morocco",22689,1907,220600,67601,NA,0,1,1,1,1,1,1,1,17763,600,220,8,0,1,0,100,NA,0,1,1,0,0,422,0,0,4.01,0,0,0,0,570,220600,3,"RIVALRY","PROTO",NA,1,0,0.0703614,0.0012535,56.1319505384922,8,-6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,220,600,1904,1912,13,0,9,3,3,6,6,4,0,3,1,1,0,1,0,0,0,0,"Central Morocco",1,1
"190",684,616,"Tunisia",16225,1881,220616,68401,NA,0,0,0,0,0,0,0,0,17933,616,220,5,0,1,0,116348,2100000,1,1,NA,0,0,257,0,0,4.01,0,0,0,0,NA,NA,NA,NA,NA,NA,0,5,0.1105362,0.0011331,97.5520254169976,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,220,616,1878,1881,7,1,9,3,3,6,6,4,0,3,0,0,0,1,0,0,0,0,"Tunisia",1,1
"191",694,651,"Egypt",16426,1882,200651,69401,NA,0,0,0,0,0,0,0,0,8708,651,200,9,0,1,0,1021081,6806381,1,1,NA,0,0,261,0,0,4.01,0,0,0,0,464,200651,1,"ISOLATED","ISOLATED",NA,0,0,0.2116762,0.0040787,51.8979576825949,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,200,651,1882,1882,7,1,9,3,3,6,6,4,0,3,1,1,1,0,0,0,0,0,"Egypt",1,1
"192",696,625,"Halaib Triangle",45910,2000,625651,69603,NA,0,0,0,0,1,1,1,1,41597,625,651,1,1,1,1,20580,5000,0,1,1,0,0,880,0,0,4.01,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0.0091751,0.0023703,3.87086022866304,-6,-7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,651,625,1992,2001,NA,NA,8,3,4,4,4,4,2,2,2,2,0,1,0,0,0,0,"Sudan",0,0
"193",706,652,"Cilicia",25929,1920,220640,70601,NA,0,0,0,1,1,1,1,1,18364,640,220,4,0,6,0,184920,1969004,1,1,1,0,0,502,0,0,4.01,0,0,1,1,10578,220640,13,"RIVALRY","ENDURING",NA,1,0,0.0581747,0.0052216,11.1411636280067,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,220,640,1916,1920,14,1,9,3,3,6,6,4,0,3,2,2,2,1,0,0,0,0,"Cilicia",1,1
"194",714,645,"Mosul",27372,1926,200640,71402,NA,0,0,0,0,0,0,0,0,8556,640,200,6,0,3,0,91009,703378,0,1,1,0,0,550,0,0,4.01,1,1,1,0,459,200640,14,"RIVALRY","ENDURING",NA,1,0,0.0774373,0.0078236,9.89791144741551,10,-6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,640,200,1920,1926,4,0,10,3,6,4,6,4,3,1,1,0,0,1,0,0,0,0,"Mosul",1,1
"195",716,652,"Hatay (Alexandretta)",30647,1939,220640,71601,NA,0,0,0,0,0,0,0,0,18383,220,640,6,1,3,1,5312,273350,0,0,0,0,0,583,0,0,4.01,1,1,1,0,NA,NA,NA,NA,NA,NA,0,0,0.0053595,0.0395961,0.135354239432671,-7,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,640,220,1936,1939,4,0,8,3,5,3,4,4,3,1,2,0,0,1,0,0,0,0,"Hatay (Alexandretta)",1,1
"196",724,670,"Iraq-Saudi Neutral Zone",39713,1975,645670,72401,NA,0,0,0,0,1,1,1,1,42945,670,645,7,1,3,1,3500,NA,0,1,1,0,0,798,0,0,4.01,1,1,0,0,11229,645670,7,"RIVALRY","ENDURING",1,1,1,0.0037016,0.0045629,0.811238466764558,-7,-10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,670,645,1975,1981,4,0,7,2,3,4,4,4,1,2,0,0,0,0,1,1,1,1,"Iraq-Saudi Neutral Zone",1,1
"197",724,645,"Iraq-Saudi Neutral Zone",39712,1975,645670,72401,NA,0,0,0,0,1,1,1,1,42946,645,670,7,1,3,1,3500,2000,0,1,1,0,0,800,0,0,4.01,1,1,0,0,11229,645670,7,"RIVALRY","ENDURING",1,1,1,0.0045629,0.0037016,1.23268316403717,-10,-7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,670,645,1975,1981,4,0,7,2,3,4,4,4,1,2,0,0,0,0,1,1,1,1,"Iraq-Saudi Neutral Zone",1,1
"198",726,666,"Kuwait",22394,1906,200640,72601,156,0,0,0,1,1,1,1,1,8534,640,200,5,0,3,0,1,NA,0,1,1,0,0,417,0,0,4.01,1,1,0,0,459,200640,14,"RIVALRY","ENDURING",NA,1,0,0.123381,0.0177482,6.95174721943634,8,-10,0,156,NA,"TUR",640,NA,2,1906,12,5,1906,1,1,1,NA,0,0,14,4,1,NA,"UKG",200,0,0,0,NA,0,0,7,3,1,4,640,200,1901,1920,14,1,6,2,3,3,4,2,1,1,0,0,0,1,0,0,0,0,"Kuwait",1,1
"199",726,645,"Kuwait",44179,1993,645690,72603,NA,1,1,1,1,1,1,1,1,43160,645,690,5,1,3,1,NA,0,0,1,1,0,0,864,0,0,4.01,1,1,0,0,1230,645690,25,"RIVALRY","ENDURING",1,1,1,0.0012304,0.0060721,0.20263170896395,-7,-9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,645,690,1961,1994,13,1,10,3,5,5,6,4,2,2,9,4,0,1,0,0,0,0,"Kuwait",1,1
"200",730,651,"Suez Canal",34817,1956,200651,73001,NA,0,0,0,0,0,0,0,0,8782,200,651,6,1,3,1,1,NA,0,0,0,0,0,675,0,0,4.01,1,1,0,0,465,200651,5,"RIVALRY","PROTO",1,1,0,0.0052115,0.0492237,0.105873796565476,-7,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,651,200,1951,1956,13,1,7,2,4,3,4,3,2,1,1,1,0,1,0,0,0,0,"Suez Canal",1,1
"201",732,651,"Negev Desert",40708,1979,651666,73202,3383,0,0,0,0,1,1,1,1,43538,666,651,5,1,3,1,20000,2000,0,1,1,0,0,817,0,0,4.01,1,1,0,0,1246,651666,36,"RIVALRY","ENDURING",1,1,1,0.0076112,0.0030915,2.46197638686722,-6,9,0,3383,NA,"ISR",666,3,7,1979,3,7,1979,1,0,0,NA,0,0,7,3,1,NA,"EGY",651,0,1,1,NA,0,0,0,1,1,4,651,666,1949,1979,13,1,9,3,4,5,4,6,2,3,10,6,2,1,0,0,0,0,"Negev-Gaza-Neutral Zone",0,0
"202",732,651,"Negev Desert",37726,1967,651666,73202,1480,0,1,1,1,1,1,1,1,43526,651,666,6,1,1,1,53242,418800,0,1,1,0,0,748,0,1,4.01,0,0,1,1,1246,651666,36,"RIVALRY","ENDURING",1,1,1,0.0015568,0.0064842,0.240091298849511,9,-7,0,1480,NA,"ISR",666,26,6,1967,7,8,1970,1,0,0,NA,6,NA,20,5,1,NA,"EGY",651,0,1,1,NA,6,NA,20,5,1,4,651,666,1949,1979,13,1,9,3,4,5,4,6,2,3,10,6,2,1,0,0,0,0,"Negev-Gaza-Neutral Zone",0,0
"203",732,666,"Southern Negev & Demilitarized Zone",33258,1949,663666,73203,NA,1,1,1,1,1,1,1,1,43900,666,663,7,1,1,1,5607,400000,0,1,1,0,0,640,0,1,4.01,0,0,0,0,1255,663666,13,"RIVALRY","ENDURING",1,1,1,0.0002796,0.0012883,0.217030194830397,-10,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,663,666,1948,1949,1,0,9,3,4,5,4,6,2,3,2,2,1,1,0,0,0,0,"Negev-Gaza-Neutral Zone",0,0
"204",732,666,"Negev-Gaza-Neutral Zone",33256,1949,651666,73201,3386,1,1,1,1,1,1,1,1,43508,666,651,2,1,1,1,258,405000,0,1,1,0,0,639,0,1,4.01,0,0,1,1,1246,651666,36,"RIVALRY","ENDURING",1,1,1,0.0056365,0.0012883,4.37514554063495,1,10,0,3386,NA,"EGY",651,23,12,1949,7,1,1950,1,1,1,NA,NA,NA,17,4,1,NA,"ISR",666,0,0,0,NA,NA,NA,17,4,1,4,651,666,1948,1949,13,1,9,3,4,5,4,6,2,3,1,1,1,1,0,0,0,0,"Negev-Gaza-Neutral Zone",1,1
"205",732,651,"Negev Desert",39716,1975,651666,73202,NA,0,1,1,1,1,1,1,1,43534,666,651,11,1,3,1,20000,2000,0,1,1,0,0,799,0,0,4.01,1,1,0,0,1246,651666,36,"RIVALRY","ENDURING",1,1,1,0.0087046,0.003157,2.75723788406715,-7,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,651,666,1949,1979,13,1,9,3,4,5,4,6,2,3,10,6,2,1,0,0,0,0,"Negev-Gaza-Neutral Zone",0,0
"206",732,651,"Negev Desert",39467,1974,651666,73202,NA,0,1,1,1,1,1,1,1,43533,666,651,1,1,3,1,1000,1000,0,1,1,0,0,790,0,0,4.01,1,1,1,1,1246,651666,36,"RIVALRY","ENDURING",1,1,1,0.008952,0.0032277,2.77349196021935,-7,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,651,666,1949,1979,13,1,9,3,4,5,4,6,2,3,10,6,2,1,0,0,0,0,"Negev-Gaza-Neutral Zone",0,0
"207",736,351,"Sinai Peninsula",20397,1898,200640,73601,NA,0,0,1,1,1,1,1,1,8526,640,200,11,0,1,0,8614,294190,1,1,0,0,0,377,0,1,4.01,0,0,0,0,459,200640,14,"RIVALRY","ENDURING",NA,1,0,0.1574313,0.0202468,7.77561392417567,7,-10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,200,640,1892,1906,4,0,6,2,2,4,4,3,0,2,1,0,0,1,0,0,0,0,"Sinai Peninsula",1,1
"208",741,663,"Israel (Palestine)",37728,1967,663666,74104,1067,0,0,0,0,1,1,1,1,43918,663,666,6,1,1,1,5878,674500,0,1,1,0,0,750,0,1,4.01,0,0,0,0,1255,663666,13,"RIVALRY","ENDURING",1,1,1,0.0015568,0.0007356,2.11636759108211,9,-9,0,1067,NA,"ISR",666,15,7,1967,7,8,1970,1,0,0,NA,2,NA,17,4,1,NA,"JOR",663,0,1,1,NA,3,NA,17,4,1,4,663,666,1948,1967,1,0,11,3,5,6,6,6,2,3,1,1,1,1,0,0,0,0,"Syria",0,0
"209",743,652,"Israel (Palestine)",39965,1976,652666,74301,NA,0,0,0,0,1,1,1,1,43731,666,652,6,1,3,1,780,NA,0,1,1,0,0,808,0,0,4.01,1,1,0,0,1252,652666,51,"RIVALRY","ENDURING",1,1,1,0.0027855,0.0031835,0.874980367520025,-9,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,652,666,1974,1983,1,0,11,3,5,6,6,6,2,3,0,0,0,1,0,0,0,0,"Israel (Palestine)",1,1
"210",744,652,"Golan Heights & Syria-Israel DMZ",37727,1967,652666,74403,3446,1,1,1,1,1,1,1,1,43722,652,666,6,1,1,1,1710,60000,0,1,1,0,0,749,0,1,4.01,0,0,0,0,1252,652666,51,"RIVALRY","ENDURING",1,1,1,0.0015568,0.0013999,1.1120794342453,9,-7,0,3446,NA,"SYR",652,15,6,1967,27,11,1967,1,1,1,NA,0,0,17,4,1,NA,"ISR",666,0,0,0,NA,0,0,17,4,1,4,652,666,1961,2001,NA,NA,12,3,6,6,6,6,3,3,18,9,2,1,0,0,0,0,"Eastern Galilee/Syria-Israel Demilitarized Zones",0,0
"211",744,652,"Golan Heights & Syria-Israel DMZ",39220,1973,652666,74403,3437,1,1,1,1,1,1,1,1,43728,652,666,10,1,1,1,780,15000,0,1,1,0,0,785,0,1,4.01,0,0,0,0,1252,652666,51,"RIVALRY","ENDURING",1,1,1,0.0032709,0.0018086,1.80852593165985,9,-9,0,3437,NA,"SYR",652,7,11,1973,31,5,1974,1,1,1,NA,NA,NA,16,4,1,NA,"ISR",666,0,0,0,NA,2,NA,16,4,1,4,652,666,1961,2001,NA,NA,12,3,6,6,6,6,3,3,18,9,2,1,0,0,0,0,"Eastern Galilee/Syria-Israel Demilitarized Zones",0,0
"212",752,663,"Aqaba & At Tubayq Hills",37233,1965,663670,75202,NA,0,0,0,0,0,0,0,0,44112,663,670,8,1,3,1,750,750,0,1,1,0,0,741,0,0,4.01,1,1,0,0,NA,NA,NA,NA,NA,NA,0,1,0.0016511,0.000716,2.30600558659218,-10,-9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,670,663,1946,1965,4,0,7,2,3,4,4,4,1,2,1,0,0,1,0,0,0,0,"Aqaba & At Tubayq Hills",1,1
"213",752,670,"Aqaba & At Tubayq Hills",37232,1965,663670,75202,NA,0,0,0,0,0,0,0,0,44113,670,663,8,1,3,1,750,750,0,1,1,0,0,740,0,0,4.01,1,1,0,0,NA,NA,NA,NA,NA,NA,0,1,0.000716,0.0016511,0.433650293743565,-9,-10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,670,663,1946,1965,4,0,7,2,3,4,4,4,1,2,1,0,0,1,0,0,0,0,"Aqaba & At Tubayq Hills",1,1
"214",756,678,"Najran-Asir-Jizan",29539,1934,670678,75601,NA,0,0,0,0,0,0,0,0,44278,678,670,6,1,3,1,1,50,0,1,1,0,0,567,0,1,4.01,1,0,0,0,1270,670678,3,"RIVALRY","PROTO",1,1,1,0.0005336,0.0008934,0.597268860532796,-10,-10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,670,678,1927,1934,4,1,7,2,3,4,4,4,1,2,3,3,1,1,0,0,0,0,"Najran-Asir-Jizan",1,1
"215",762,690,"Qaruh & Umm al-Maradim Islands",38230,1969,670690,76202,NA,0,0,0,0,1,1,1,1,44706,690,670,12,1,3,1,2850,2080,0,1,1,0,0,761,0,0,4.01,1,1,0,0,NA,NA,NA,NA,NA,NA,0,1,0.0026579,0.0013144,2.02213937918442,-10,-9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,670,690,1961,2001,NA,NA,8,3,4,4,4,4,2,2,0,0,0,1,0,0,0,0,"Qaruh & Umm al-Maradim Islands",1,1
"216",762,670,"Qaruh & Umm al-Maradim Islands",38229,1969,670690,76202,NA,0,0,0,0,1,1,1,1,44705,670,690,12,1,3,1,2850,2080,0,1,1,0,0,762,0,0,4.01,1,1,0,0,NA,NA,NA,NA,NA,NA,0,1,0.0013144,0.0026579,0.49452575341435,-9,-10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,670,690,1961,2001,NA,NA,8,3,4,4,4,4,2,2,0,0,0,1,0,0,0,0,"Qaruh & Umm al-Maradim Islands",1,1
"217",768,696,"Abu Musa & Tunb Islands",38712,1971,630696,76802,NA,0,0,0,0,1,1,1,1,41765,696,630,11,1,2,1,1,100,0,1,1,0,0,767,0,0,4.01,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,0.0067028,0.0003327,20.1466786895101,-10,-8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,696,630,1971,2001,NA,NA,10,3,5,5,6,4,2,2,1,0,0,0,1,1,1,1,"Abu Musa & Tunb Islands",1,1
"218",768,696,"Abu Musa & Tunb Islands",38711,1971,630696,76802,NA,0,0,0,0,1,1,1,1,41764,696,630,11,1,1,1,1,100,0,1,1,0,0,766,0,1,4.01,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,0.0067028,0.0003327,20.1466786895101,-10,-8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,696,630,1971,2001,NA,NA,10,3,5,5,6,4,2,2,1,0,0,0,1,1,1,1,"Abu Musa & Tunb Islands",1,1
"219",774,680,"South Yemen",38977,1972,678680,77402,NA,0,0,0,0,1,1,1,1,44905,680,678,NA,1,2,1,182,1000,0,1,0,0,0,778,0,0,4.01,0,0,0,0,1276,678680,2,"ISOLATED","ISOLATED",NA,0,1,0.0003965,0.0003146,1.2603305785124,-3,-6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,678,680,1967,1990,7,1,11,3,5,6,6,6,2,3,2,2,0,1,0,0,0,0,"South Yemen",1,1
"220",782,698,"Dhofar",43940,1992,679698,78202,NA,0,0,0,0,1,1,1,1,45122,698,679,10,1,3,1,1875,0,0,1,1,0,0,858,0,0,4.01,1,1,0,0,NA,NA,NA,NA,NA,NA,0,1,0.0013098,0.0007968,1.64382530120482,-3,-9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,698,679,1990,1995,4,0,6,2,3,3,2,4,2,2,0,0,0,1,0,0,0,0,"Dhofar",1,1
